No.,Title,Artist,Lyrics_URL,Lyrics
53,"""Heaven""",Kane Brown,https://genius.com/Kane-brown-heaven-lyrics,"Hmm
This is perfect
Come kiss me one more time
I couldn't dream this up
Even if I tried
You and me in this moment
Feels like magic, don't it?
I'm right where I wanna be
Everybody's talkin' about heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this
I swear you're an angel
Sent to this world
What did I do right to deserve you, girl?
I could stay here forever
I'd be fine if we never
Had to even leave this room
Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this
Could be better than this
Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this 
Could be better than this 
I swear this is perfect
Come kiss me one more time"
54,"""Bodak Yellow""",Cardi B,https://genius.com/Cardi-b-bodak-yellow-lyrics,"KSR
It's Cardi, ayy
Said I'm the shit, they can't fuck with me if they wanted to
I don't gotta dance
Said, ""Lil' bitch, you can't fuck with me if you wanted to""
These expensive, these is red bottoms, these is bloody shoes
Hit the store, I can get 'em both, I don't wanna choose
And I'm quick, cut a nigga off, so don't get comfortable, look
I don't dance now, I make money moves 
Say I don't gotta dance, I make money move
If I see you and I don't speak, that means I don't fuck with you
I'm a boss, you a worker, bitch, I make bloody moves
Now she say she gon' do what to who? Let's find out and see
Cardi B, you know where I'm at, you know where I be
You in the club just to party, I'm there, I get paid a fee
I be in and out them banks so much, I know they're tired of me
Honestly, don't give a fuck 'bout who ain't fond of me
Dropped two mixtapes in six months
What bitch working as hard as me?
I don't bother with these hoes, don't let these hoes bother me
They see pictures, they say, ""Goals,"" bitch, I'm who they tryna be
Look, I might just chill in some BAPE
I might just chill with your boo, I might just feel on your babe
My pussy feel like a lake
He wanna swim with his face, I'm like, ""Okay""
I'll let him get what he want, he buy me Yves Saint Laurent
And the new whip, when I go fast as a horse
I got the trunk in the front 
I'm the hottest in the street, know you prolly heard of me
Got a bag and fixed my teeth, hope you hoes know it ain't cheap
And I pay my mama bills, I ain't got no time to chill
Think these hoes be mad at me, their baby father run a bill
Said, ""Lil' bitch, you can't fuck with me if you wanted to""
These expensive, these is red bottoms, these is bloody shoes
Hit the store, I can get 'em both, I don't wanna choose
And I'm quick, cut a nigga off, so don't get comfortable, look
I don't dance now, I make money moves
Say I don't gotta dance, I make money moves
If I see you and I don't speak, that means I don't fuck with you
I'm a boss, you a worker, bitch, I make bloody moves
If you a pussy, you get popped, you a goofy, you a opp
Don't you come around my way, you can't hang around my block
And I just checked my accounts, turns out, I'm rich, I'm rich, I'm rich
I put my hand above my hip, I bet you dip, he dip, she dip
I say I get the money and go, this shit is hot like a stove
My pussy glitter is gold, tell that lil' bitch play her role
I just arrove in a Rolls, I just came up in a Wraith
I need to fill up the tank, no, I need to fill up the safe
I need to let all these hoes know that none of their niggas is safe
I go to dinner and steak, only the real can relate
I used to live in the P's, now it's a crib with a gate
Rollie got charms, look like Frosted Flakes
Had to let these bitches know, just in case these hoes forgot
I just run and check the mail, another check from Mona Scott
Said, ""Lil' bitch, you can't fuck with me if you wanted to""
These expensive, these is red bottoms, these is bloody shoes
Hit the store, I can get 'em both, I don't wanna choose
And I'm quick, cut a nigga off, so don't get comfortable, look
I don't dance now, I make money moves
Say I don't gotta dance, I make money move
If I see you and I don't speak, that means I don't fuck with you
I'm a boss, you a worker, bitch, I make bloody moves"
55,"""Freaky Friday""",Lil Dicky featuring Chris Brown,https://genius.com/Lil-dicky-freaky-friday-lyrics,"Lil Dicky, ooh, oh
(
Mustard on the beat, ho
)
I woke up Chris Breezy
Oh my god, I'm the man 
I'm so fly and I can dance 
There's tattoos on my neck 
I just FaceTimed Kanye 
I told him I'm his biggest fan, yeah 
Got all these hoes in my DM 
Hol' up, holy shit, I got a kid 
Oh, I can sing so well
Wonder if I can say the n-word 
Wait, can I really say the n-word?
What up, my nigga?  What up, my nigga?
Big ups, my nigga, we up, my nigga
You pussy-ass nigga, man, fuck y'all niggas
'Cause I'm that nigga, nigga, nigga, nigga
I'm that nigga 
I woke up in Chris Brown's body 
Somehow this shit turned into Freaky Friday 
But we got no choice but to turn this bitch sideways 
I can't believe that it's Freaky Friday 
Yeah, it's Freaky Friday 
I'm in Chris Brown's body
I drive his Ferrari and I'm light-skinned Black
[Verse 2: Lil Dicky, 
Chris Brown
]
 What the fuck?
I woke up and I'm Lil Dicky 
Ah , this shit is real weak
How his dick stayin' perched up on his balls like that?
Walkin' down the street and ain't nobody know my name 
Ain't no paparazzi flashin' pictures, this is great 
Ain't nobody judging 'cause I'm Black or my controversial past
I'ma go and see a movie and relax 
Ayy, I'm a Blood, but I can finally wear blue 
Why's his mama callin' all the time? Leave me the fuck alone, bitch 
Wait, if I'm in Dicky's body, Breezy is who? 
Hope my daughter's in school
Fuck, if I was Chris Brown, where would I be? What would I do? (
Oh
)
I woke up in Chris Brown's body 
Somehow this shit turned into Freaky Friday 
But we got no choice but to turn this bitch sideways 
I can't believe that it's Freaky Friday 
Yeah, it's Freaky Friday 
I'm in Chris Brown's body
I look at my soft dick with delight, it's my dream dick
[Verse 3: Lil Dicky, 
Chris Brown
]
If I was Lil Dicky in my body, where would I be? 
I'm tryna find myself like an introspective monk 
I'm ballin' on the court, oh my god, I can dunk
 
Snap a flick of my junk
My dick is trending on Twitter? Fuck
Now I'm at the club, I talked my way into gettin' in 
I look up in the VIP, my goodness, there I am 
I signal to him to let me in, but he won't let me in
I don't know who that is
Wait, who the fuck he think he is? 
Took a glass bottle, shatter it on the bouncer's head 
Walked up to that motherfucker
Wait, think it through for a sec
If you hurt me, then you only hurtin' yourself
But wait, I love myself
That was the key, now we're switchin' back
 (
Oh
)
I woke up in Chris Brown's body 
Somehow this shit turned into Freaky Friday 
But we got no choice but to turn this bitch sideways 
I can't believe that it's Freaky Friday 
[Outro: Lil Dicky, 
Ed Sheeran
, 
DJ Khaled
, 
Kendall Jenner
]
Wait, what the fuck?
And now I'm in Ed Sheeran's body
It's way less cool than being Chris Brown was
What the fuck? Again?
I'm DJ Khaled! Why am I yellin'?
Huh, I'm Kendall Jenner, I got a vagina
I'm gonna explore that right now 
Holy shit, I got a vagina , I'm gonna learn
I'm gonna understand the inner workings of a woman"
56,"""Gummo""",6ix9ine,https://genius.com/6ix9ine-gummo-lyrics,"Niggas iffy, uh, blicky got the stiffy, uh
Got the blicky, uh, drum, it hold fifty, uh
Scum Gang!
Pop these niggas like a wheelie, nigga, you a silly nigga
In the hood with them Billy niggas and them Hoover niggas
You run up and they shootin' niggas, we ain't hoopin', nigga
Yo, KB, you a loser, nigga, up that Uzi, nigga
On the stoop, crills in my drawers, your girl on my phone
She wanna fuck, but keep her clothes on, I only want the jaw
Man, that's really all I use her for, then kick her out the door
I don't want her, you can keep the whore, she fiendin' for some more
In New York, my niggas don't Milly Rock, my niggas money bop
Blow a case, a nigga throwin' shots, I run 'em off they block
Quarter milli' in the stash box, I grinded for my spot
Niggas talkin' 'bout that cash, but my bag worth a lot
I don't fuck with no old hoes, only new hoes
Put my dick in her backbone, I pass her to my bro
I don't love her, that's a sad ho, she a bad ho
I'ma fuck her, then I dash home, to the cash, ho
I'm on some rob a nigga shit, take a nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shoutout ****, but I fucked that nigga bitch
Niggas iffy, uh, blicky got the stiffy, uh
Got the blicky, uh, drum it hold fifty, uh
Move milli', all my niggas on fifty, uh
Talk down (
Pew, pew, pew
), you silly, uh (
Fah-fah-fah-fah
)
Hit a stain, fifty bands, all hunnids
Spinnin' through ya block, like a pop shove-it
Shoot at me, I'm shootin' back, I'm gettin' buckets
I ain't wanna take his life, but nigga, fuck it
I'm on some rob a nigga shit, take a nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shoutout ****, but I fucked that nigga bitch
I'm on some rob a nigga shit, take a nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shoutout ****, but I fucked that nigga bitch
Scum Gang!"
57,"""Plug Walk""",Rich the Kid,https://genius.com/Rich-the-kid-plug-walk-lyrics,"Ayy, ayy (
TheLabCook
)
Plug walk 
I don't even understand how the fuck my plug talk
Pick him up in a space coupe, I don't let my plug walk
New freak, had to cut my other lil' bitch off 
50K, you could come and book a nigga for a plug walk
You can't reach me 
Space coupe like E.T. 
It's the plug tryna call me 
I was up trappin' early in the mornin' 
Ooh, on the wave like a durag 
Pussy nigga callin' for his boo back 
Plug walk, Gucci on my shoe racks 
Walk up in the house, where the stove at?
'Til I ran into the plug 
 
'til I ran into the mud 
I done ran into some racks, I done ran into your girl 
Why the plug show me love? 
I done came up from a dub 
Plug walk 
I don't even understand how the fuck my plug talk
Pick him up in a space coupe, I don't let my plug walk
New freak, had to cut my other lil' bitch off 
50K, you could come and book a nigga for a plug walk
Big ol' Bentley, it's a spaceship 
Call me on my phone, I don't say shit 
I make money when I talk 
I'm a boss, take a loss 
I could introduce you to the plug 
Bitch, this ain't no Henny in my cup 
Stayed down, now the racks up 
She gon' let me fuck, ass up 
Plug, I stuck kis in the Louis V 
Fuck 12, I'm a G, ain't no stoppin' me 
And my wrist is on overseas 
Rich nigga, you can't talk to me 
Ayy, plug walk 
I don't even understand how the fuck my plug talk
Pick him up in a space coupe, I don't let my plug walk
New freak, had to cut my other lil' bitch off 
50K, you could come and book a nigga for a plug walk"
58,"""Wait""",Maroon 5,https://genius.com/Maroon-5-wait-lyrics,"Dirty looks from your mother
Never seen you in a dress that color, no
It's a special occasion
Not invited, but I'm glad I made it, oh
Let me apologize
I'll make up, make up, make up, make up for all those times (
All those times
)
Your love, I don't wanna lose
I'm beggin', beggin', beggin', beggin', I'm beggin' you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, can you come here, please? 'Cause I wanna be with you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, could you come here, please? 'Cause I wanna be with you
Can we talk for a moment?
Got these feelings that I'm tired of holdin' on
Wasn't tryna get wasted
I needed more than three or four to say this
, oh
Let me apologize, yeah
I'll make up, make up, make up, make up for all those times (
All those times
)
Your love, I don't wanna lose 
I'm beggin', beggin', beggin', beggin', I'm begging you
Wait, can you turn around, can you turn around? 
Just wait, can we work this out, can we work this out? 
Just wait, can you come here, please? 'Cause I wanna be with you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out? 
Just wait, could you come here, please?  'Cause I wanna be with you
You say I'm just another bad guy
You say I've done a lot of things I can't undo
Before you tell me for the last time, yeah
I'm beggin', beggin', beggin', beggin', beggin' you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out? 
Just wait, can you come here, please? 'Cause I wanna be with you 
Wait, can you turn around, can you turn around? 
Just wait, can we work this out, can we work this out?
Just wait, could you come here, please? 'Cause I wanna be with you"
59,"""Be Careful""",Cardi B,https://genius.com/Cardi-b-be-careful-lyrics,"Yeah
Care for me, care for me, care for me, uh
Yeah, look
I wanna get married, like the Currys, Steph and Ayesha shit
But we more like 
Belly, 
Tommy and Keisha shit
Gave you TLC, you wanna creep and shit
Poured out my whole heart to a piece of shit
Man, I thought you woulda learned your lesson
'Bout likin' pictures, not returnin' texts
I guess it's fine, man, I get the message
You still stutter after certain questions
You keep in contact with certain exes
Do you, though? Trust me, nigga, it's cool, though
Said that you was workin', but you out here chasin' culo
And putas, chillin' poolside, livin' two lives
I coulda did what you did to me to you a few times
But if I did decide to slide, find a nigga
Fuck him, suck his dick, you would've been pissed
But that's not my M.O., I'm not that type of bitch
And karma for you is gon' be who you end up with
You make me sick, nigga
The only man, baby, I adore
I gave you everything, what's mine is yours
I want you to live your life of course
But I hope you get what you dyin' for
Be careful with me 
Do you know what you doin'?
Whose feelings that you're hurtin' and bruisin'?
You gon' gain the whole world
But is it worth the girl that you losin'?
Be careful with me
Yeah, it's not a threat, it's a warnin'
Be careful with me
Yeah, my heart is like a package with a fragile label on it
Be careful with me
Care for me, care for me
Always said that you'd be there for me, there for me
Boy, you better treat me carefully, carefully, look
I was here before all of this
Guess you actin' out now, you got an audience
Tell me where your mind is, drop a pin, what's the coordinates?
You might have a fortune, but you lose me, you still gon' be misfortunate, nigga
Tell me, this lust got you this fucked up in the head
You want some random bitch up in your bed?
She don't even know your middle name, watch her 'cause she might steal your chain
You don't want someone who loves you instead? I guess not though
It's blatant disrespect, you nothin' like the nigga I met
Talk to me crazy and you quick to forget
You even got me trippin', you got me lookin' in the mirror different
Thinkin' I'm flawed because you inconsistent
Between a rock and a hard place, the mud and the dirt
It's gon' hurt me to hate you, but lovin' you's worse
It all stopped so abrupt, you started switchin' it up
Teach me to be like you so I can not give a fuck
Free to mess with someone else, I wish these feelings could melt
'Cause you don't care about a thing except your mothafuckin' self
You make me sick, nigga
The only man, baby, I adore
I gave you everything, what's mine is yours
I want you to live your life of course
But I hope you get what you dyin' for
Be careful with me 
Do you know what you doin'?
Whose feelings that you're hurtin' and bruisin'?
You gon' gain the whole world
But is it worth the girl that you losin'?
Be careful with me 
Yeah, it's not a threat, it's a warnin'
Be careful with me
Yeah, my heart is like a package with a fragile label on it
Be careful with me"
60,"""Wolves""",Selena Gomez and Marshmello,https://genius.com/Selena-gomez-and-marshmello-wolves-lyrics,"In your eyes, there's a heavy blue
One to love, and one to lose
Sweet divine, a heavy truth
Water or wine, don't make me choose
I wanna feel the way that we did that summer night, night 
Drunk on a feelin', alone with the stars in the sky
I've been runnin' through the jungle
I've been runnin' with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been runnin' through the jungle
I've been cryin' with the wolves
To get to you, to get to you, to get to you
Ah-ah, ah-ah
Ah-ah, to get to you
Ah-ah, ah-ah
Ah-ah, to get to you
Your fingertips trace my skin
To places I have never been
Blindly, I am following
Break down these walls and come on in
I wanna feel the way that we did that summer night, night 
Drunk on a feelin', alone with the stars in the sky
I've been runnin' through the jungle
I've been runnin' with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been runnin' through the jungle
I've been cryin' with the wolves
To get to you, to get to you, to get to you
Ah-ah, ah-ah
Ah-ah, to get to you
Ah-ah, ah-ah
Ah-ah, to get to you
I've been runnin' through the jungle
I've been runnin' with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been runnin' through the jungle
I've been cryin' with the wolves
To get to you, to get to you, to get to you"
61,"""Bartier Cardi""",Cardi B featuring 21 Savage,https://genius.com/Cardi-b-bartier-cardi-lyrics,"[Intro: Cardi B & 
21 Savage
]
Bardi in a 'Rari,
 diamonds all over my body
(
30, you a fool for this one
)
Shinin' all over my body
Bardi, put that lil' bitch on molly, 
Bardi
Bitch on molly
 
(
Cheeze
)
21
, diamonds all over my 
body
Fucked that bitch on molly 
Ask him if I'm 'bout it
[Chorus: Cardi B & 
21 Savage
]
Your bitch wanna party with Cardi
Cartier Bardi in a 'Rari (Skrt-skrrt, 
21
)
Diamonds all over my body (
Cardi
)
Shinin' all over my body (
My body
)
Cardi got your bitch on molly
Bitch, you ain't gang, you lame
Bentley truck, lane to lane, blow out the brain (
21
)
I go insane, insane
I drop a check on the chain, fuck up a check in the Flame
[Post-Chorus: Cardi B & 
21 Savage
]
Cardi took your man, you upset, uh
Cardi got rich, they upset, yeah (
From what?
)
Cardi put the pussy on Offset (
Say what?
)
Cartier, Cardi B brain on Offset (
21
)
Cardi took your man, you upset, uh
Cardi got rich, they upset, yeah (
21
)
Cardi put the pussy on Offset (
Cardi
)
Cartier, Cardi B brain on Offset (
Who? Cardi?
)
Who get this motherfucker started? Cardi
Who took your bitch out to party? Cardi
I took your bitch and departed Cardi
Who that be fly as a Martian? Cardi
Who that on fleek in the cut? Cardi
Who got the bricks in the truck? Cardi
Them diamonds gon' hit like a bitch on a bitchy-ass bitch
Bitch, you a wannabe Cardi
Red bottom MJ, moonwalk on a bitch
Moonwalkin' through your clique
I'm moonwalkin' in the 6
.50 with the kick, moonrocks in this bitch
I'm from the motherfuckin' Bronx 
I keep the pump in the trunk 
Bitch, if you bad then jump 
Might leave your bitch in a slump 
[Chorus: Cardi B & 
21 Savage
]
Your bitch wanna party with Cardi
Cartier Bardi in a 'Rari (Skrt-skrrt, 
21
)
Diamonds all over my body (
Cardi
)
Shinin' all over my body (
My body
)
Cardi got your bitch on molly
Bitch, you ain't gang, you lame
Bentley truck, lane to lane, blow out the brain (
21
)
I go insane, insane
I drop a check on the chain, fuck up a check in the Flame
[Post-Chorus: Cardi B & 
21 Savage
]
Cardi took your man, you upset, uh
Cardi got rich, they upset, yeah (
From what?
)
Cardi put the pussy on Offset (
Say what?
)
Cartier, Cardi B brain on Offset (
21
)
Cardi took your man, you upset, uh
Cardi got rich, they upset, yeah (
21
)
Cardi put the pussy on Offset (
Cardi
)
Cartier, Cardi B brain on Offset
Your bitch wanna party with a Savage 
Saint Laurent Savage in an Aston 
High end cars and fashion 
I don't eat pussy, I'm fastin' 
I'm a Blood, my brother Crippin'
Bitch, I'm drippin', ho, you trippin'
Told the waitress, I ain't tippin'
I like hot sauce on my chicken 
I pulled the rubber off and I put hot sauce on her titties 
I'm in a Bentley truck,
 
she keep on suckin' like it's tinted 
All these VVSs, nigga, my sperm worth millions 
The bitch so bad, I popped a molly 'fore I hit it 
[Chorus: Cardi B & 
21 Savage
]
Your bitch wanna party with Cardi
Cartier Bardi in a 'Rari (Skrt-skrrt, 
21
)
Diamonds all over my body (
Cardi
)
Shinin' all over my body (
My body
)
Cardi got your bitch on molly
Bitch, you ain't gang, you lame
Bentley truck, lane to lane, blow out the brain (
21
)
I go insane, insane
I drop a check on the chain, fuck up a check in the Flame
[Post-Chorus: Cardi B & 
21 Savage
]
Cardi took your man, you upset, uh
Cardi got rich, they upset, yeah (
From what?
)
Cardi put the pussy on Offset (
Say what?
)
Cartier, Cardi B brain on Offset (
21
)
Cardi took your man, you upset, uh
Cardi got rich, they upset, yeah (
21
)
Cardi put the pussy on Offset (
Cardi
)
Cartier, Cardi B brain on Offset (
Who? Cardi?
)
Step in this bitch in Givenchy 
Fuck up a check in Givenchy 
Boss out the coupe and them inches
I fuck up a bag at the Fendi, I fuck up a bag in a minute
Who you know drip like this?
Who you know built like this?
I'm poppin' shit like a dude
Pull up to pop at your crew, brrrt, poppin' at you 
They say you basic, I flooded the Rollie with diamonds
I flooded the Patek and bracelet
I got your bitch and she naked
Ice on the cake when I bake it
I'm switchin' lanes in the Range
Swap out the dick for the brain
Swap out your bitch for your main
Swap out the trap for the fame
Ice on them Cardi B Cartier frames, bitch
[Chorus: Cardi B & 
21 Savage
]
Your bitch wanna party with Cardi
Cartier Bardi in a 'Rari (Skrt-skrrt, 
21
)
Diamonds all over my body (
Cardi
)
Shinin' all over my body (
My body
)
Cardi got your bitch on molly
Bitch, you ain't gang, you lame
Bentley truck, lane to lane, blow out the brain (
21
)
I go insane, insane
I drop a check on the chain, fuck up a check in the Flame
[Post-Chorus: Cardi B & 
21 Savage
]
Cardi took your man, you upset, uh
Cardi got rich, they upset, yeah (
From what?
)
Cardi put the pussy on Offset (
Say what?
)
Cartier, Cardi B brain on Offset (
21
)
Cardi took your man, you upset, uh
Cardi got rich, they upset, yeah (
21
)
Cardi put the pussy on Offset (
Cardi
)
Cartier, Cardi B brain on Offset (
Who? Cardi?
)"
62,"""God Is a Woman""",Ariana Grande,https://genius.com/Ariana-grande-god-is-a-woman-lyrics,"You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman
I don't wanna waste no time, yeah
You ain't got a one-track mind, yeah
Have it any way you like, yeah
And I can tell that you know I know how I want it
Ain't nobody else can relate
Boy, I like that you ain't afraid
Baby, lay me down and let's pray
I'm tellin' you the way I like it, how I want it
 And I can be all the things you told me not to be
 When you try to come for me, I keep on flourishing 
 And he see the universe when I'm the company 
It's all in me
You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman
I tell you all the things you should know
So, baby, take my hands, save your soul
We can make it last, take it slow, mm
And I can tell that you know I know how I want it, yeah
But you're different from the rest
And, boy, if you confess, you might get blessed 
See if you deserve what comes next
I'm tellin' you the way I like it, how I want it 
 And I can be all the things you told me not to be 
 When you try to come for me, I keep on flourishing 
 And he see the universe when I'm the company 
It's all in me 
You, you love it how I move you 
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman
Yeah, yeah 
Yeah, yeah 
My one 
When all is said and done
You'll believe God is a woman
You'll believe God 
Oh yeah 
Ooh 
It lingers when we're done
You'll believe God is a woman"
63,"""Big Bank""","YG featuring 2 Chainz, Nicki Minaj and Big Sean",https://genius.com/Yg-big-bank-lyrics,"My bitch drive an all-white Range
Couldn't hit it if you niggas had aim
Lames can't call and you a lame
You had it then you lost it, Hall of Shame
I can buy a Bentley, don't talk to me
For a show 150, don't talk to me
You ain't never helped your mans, don't talk to me
You just follow all the trends, don't talk to me
Ayy, I set the bar, I'm the fuckin' bar
Look in the sky, I'm a fuckin' star
I don't fall in love 'cause I be lovin' hard
Do everything like my shirt, extra large
I don't care, I'll crash a Ghost
Got two cribs in two states, I be doing the most
I got white-folks money that I won't blow
And if you ask why, 'cause the white folks don't
[Chorus: YG & 
2 Chainz
]
Big bank take lil' bank, bank
Big bank take lil' bank, bank
Type of money you gon' need a safe
Type of money you gon' need a bank
From the hood, it's type of money make you stay awake
Type of money, she gon' let you put it in her face
Big bank take lil' bank, bank (
Yahhhhh
)
Big bank take lil' bank, bank
Everything proper, no propaganda
Tropicana Goyard bandana
Big sack, a lotta hoes like Santa
Threw a birthday party in a Phantom
Big shit like a dinosaur did it
And you know Tity shinin' like acrylic
Yeah I sold dope and had cornrows
I can you see niggas hatin' with the door closed
Now I'm lookin' for a glove with the sparkle on it
And my CBD got chocolate on it
Big bank take small-ass shit
Bank account on some tall-ass shit
Attitude on some ""Fuck you too""
Bankroll on ""What it do, boo?""
Meet me at the room, let's vibe
And if I ain't did it yet, I'll try
[Chorus: YG, 
YG & Big Sean
]
Big bank take lil' bank, bank
Big bank take lil' bank, bank
Type of money you gon' need a safe
Type of money you gon' need a bank
From the hood, it's type of money make you stay awake
Type of money she gon' let you put it in her face
Big bank take lil' bank
, bank
Big bank take lil' bank
, bank
[Verse 3: Big Sean, 
Big Sean & LaBritney
]
She said, 
""Whatchu' gon do if I leave?""
I said, ""Bitch, I'ma do me""
B.I.G., bitch everything zoomed in 
Big bag on me lookin' like I'm movin' in 
Got my foot in the door and we still here 
I'm a first generation millionaire 
I broke the curse in my family not having shit
I'm passionate like girls that's after more than just cash and dick
Feed me to the wolves, now I lead the pack and shit
You boys all cap, I'm more Colin Kaepernick
I'm rare as affordable health care
 
Or going to wealth from welfare 
I turn my W's to M's, yeah, I flip those
I might buy her red bottoms with the crypto
Three coins, that'll pay ya whole semester 
But you gotta ride it better than a Tesla
[Chorus: YG & 
Big Sean
]
Big bank take lil' bank, bank (
Lil' bitch
)
Big bank take lil' bank, bank
Type of money you gon' need a safe
Type of money you gon' need a bank
From the hood, it's type of money make you stay awake
Type of money she gon' let you put it in her face
Big bank take lil' bank, bank
Big bank take lil' bank, bank
Uh-oh, back again
Back to back, Maybach, stack the M’s
Told 'em I met Slim Shady, bagged a Em
Once he go black, he'll be back again
Tell them hoes that it's crunch time, abdomen
Yes, I cop mad Chanel and mad Given'
She did it again, imagine them
'Bout to make these bum bitches mad again
Uh-oh, back to them
I lead the pack so my back's to them
Yup, the queen's back, what's happenin'?
Re-run, 'bout to make these bitches rap again
Uh, diamond chains on my ankle
Young Money in the cut like a shank, though
Tell T.I.P. rubber bands in my bankroll
Mm, show my ass like a stank ho
Big bank take lil' bank
Big bank take lil' bank
Type of money you gon' need a safe
Type of money you gon' need a bank
From the hood, it's type of money make you stay awake
Type of money she gon' let you put it in her face
Big bank take lil' bank, bank
Big bank take lil' bank, bank"
64,"""Sorry Not Sorry""",Demi Lovato,https://genius.com/Demi-lovato-sorry-not-sorry-lyrics,"(
Payback is a bad bitch and, baby, I'm the 
baddest
)
(
Go
)
Now I'm out here lookin' like revenge
Feelin' like a ten, the best I've ever been
And, yeah, I know how bad it must hurt to see me like this
But it gets worse (
Wait a minute
)
Now you're out here lookin' like regret
Ain't too proud to beg, second chance you'll never get
And, yeah, I know how bad it must hurt to see me like this
But it gets worse (
Wait a minute
)
Now, payback is a bad bitch and baby, I'm the baddest
You fuckin' with a savage, can't have this, can't have this (
Ah
)
And it'd be nice of me to take it easy on ya, but nah
Baby, I'm sorry 
Baby, I'm sorry 
Bein' so bad got me feelin' so good
Showin' you up like I knew that I would
Baby, I'm sorry 
Baby, I'm sorry 
Feelin' inspired 'cause the tables have turned
Yeah, I'm on fire and I know that it burns
Baby, fineness is the way to kill
Tell me how it feel, bet it's such a bitter pill
And, yeah, I know you thought you had bigger, better things
Bet right now this stings (
Wait a minute
)
'Cause the grass is greener under me
Bright as Technicolor, I can tell that you can see
And, yeah, I know how bad it must hurt to see me like this
But it gets worse (
Wait a minute
)
Now, payback is a bad bitch and baby, I'm the baddest
You fuckin' with a savage, can't have this, can't have this (
Ah
)
And it'd be nice of me to take it easy on ya, but nah
Baby, I'm sorry 
Baby, I'm sorry 
Bein' so bad got me feelin' so good
Showin' you up like I knew that I would
Baby, I'm sorry 
Baby, I'm sorry 
Feelin' inspired 'cause the tables have turned
Yeah, I'm on fire and I know that it burns
Talk that talk, baby
Better walk, better walk that walk, baby
If you talk, if you talk that talk, baby
Better walk, better walk that walk, baby, ah, yeah
Talk that talk, baby
Better walk, better walk that walk, baby
If you talk, if you talk that talk, baby
Better walk, better walk that walk, baby 
Baby, I'm sorry 
Baby, I'm sorry 
Bein' so bad got me feelin' so good
Showin' you up like I knew that I would
Baby, I'm sorry 
Baby, I'm sorry 
Feelin' inspired 'cause the tables have turned 
Yeah, I'm on fire and I know that it burns 
(
Payback is a bad bitch and, baby, I'm the baddest
)"
